MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,HouseAge,RemodAge,TotalBath,TotalPorchSF,HasGarage,HasBasement,HasFireplace,HasPool,QualityIndex
60,RL,54.0,9783,Pave,nan,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,821.0,821.0,GasA,4,1,SBrkr,821,955,0,1776,0.0,0.0,2,1,3,1,3,7,Typ,1,3,BuiltIn,1996.0,3,2.0,443.0,3,3,Y,286,116,0,0,0,0,0,nan,nan,0,5,2006,WD,Normal,2597.0,10,10,2.5,116,1,1,1,0,5.5
60,RL,50.0,13128,Pave,nan,3,HLS,AllPub,CulDSac,3,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1074.0,1074.0,GasA,5,1,SBrkr,1074,990,0,2064,0.0,0.0,2,1,4,1,4,7,Typ,1,4,Attchd,2005.0,3,2.0,527.0,3,3,Y,0,119,0,0,0,0,0,nan,nan,0,1,2006,WD,Normal,3138.0,1,1,2.5,119,1,1,1,0,6.5
60,RL,42.0,13751,Pave,nan,3,HLS,AllPub,CulDSac,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,4,3,PConc,4,3,3,6,60.0,1,0.0,1640.0,1700.0,GasA,5,1,SBrkr,1700,512,0,2212,1.0,0.0,2,1,3,1,4,9,Typ,1,4,Attchd,2006.0,3,3.0,773.0,3,3,Y,237,38,0,0,115,0,0,nan,nan,0,5,2006,New,Partial,3912.0,1,0,3.5,153,1,1,1,0,6.0
160,RL,68.0,13108,Pave,nan,3,Lvl,AllPub,Inside,3,StoneBr,Norm,Norm,1Fam,2Story,8,5,1994,1994,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,2062.0,2062.0,GasA,5,1,SBrkr,2079,608,0,2687,0.0,0.0,2,1,4,1,4,9,Typ,0,0,Attchd,1994.0,3,2.0,618.0,3,3,Y,168,12,0,0,0,0,0,nan,nan,0,12,2006,WD,Normal,4749.0,12,12,2.5,12,1,1,0,0,6.5
20,RL,69.0,8076,Pave,nan,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,3,3,PConc,4,3,1,6,705.0,1,0.0,455.0,1160.0,GasA,4,1,SBrkr,1169,0,0,1169,0.0,1.0,2,0,3,1,3,6,Typ,1,3,Attchd,1993.0,3,2.0,402.0,3,3,Y,0,26,0,0,144,0,0,MnPrv,nan,0,7,2006,WD,Normal,2329.0,13,12,2.5,170,1,1,1,0,6.0
120,RL,30.0,3701,Pave,nan,3,Lvl,AllPub,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,1191.0,1191.0,GasA,3,1,SBrkr,1204,0,0,1204,0.0,0.0,2,0,2,1,3,5,Typ,0,0,Attchd,1987.0,2,2.0,461.0,3,3,Y,120,70,0,0,0,0,0,nan,nan,0,8,2006,WD,Normal,2395.0,19,19,2.0,70,1,1,0,0,6.5
60,RL,59.0,16023,Pave,nan,3,HLS,AllPub,CulDSac,3,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,600.0,4,5,PConc,5,3,4,6,1218.0,1,0.0,180.0,1398.0,GasA,5,1,SBrkr,1414,1384,0,2798,1.0,0.0,3,1,3,1,5,11,Typ,1,4,BuiltIn,2005.0,3,3.0,670.0,3,3,Y,182,37,0,0,0,0,0,nan,nan,0,3,2006,New,Partial,4196.0,1,0,4.5,37,1,1,1,0,7.0
60,RL,60.0,18062,Pave,nan,3,HLS,AllPub,CulDSac,3,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,662.0,5,3,PConc,5,3,4,1,0.0,1,0.0,1528.0,1528.0,GasA,5,1,SBrkr,1528,1862,0,3390,0.0,0.0,3,1,5,1,5,10,Typ,1,5,BuiltIn,2006.0,3,3.0,758.0,3,3,Y,204,34,0,0,0,0,0,nan,nan,0,9,2006,New,Partial,4918.0,0,0,3.5,34,1,1,1,0,7.5
60,RL,63.0,12292,Pave,nan,3,HLS,AllPub,CulDSac,3,StoneBr,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,184.0,4,3,PConc,5,4,4,6,205.0,1,0.0,889.0,1094.0,GasA,5,1,SBrkr,1102,1371,0,2473,0.0,0.0,2,1,4,1,4,11,Typ,1,4,BuiltIn,2006.0,3,3.0,675.0,3,3,Y,246,39,0,0,0,0,0,nan,nan,0,7,2006,New,Partial,3567.0,0,0,2.5,39,1,1,1,0,7.0
60,RL,82.0,16052,Pave,nan,3,Lvl,AllPub,CulDSac,3,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,734.0,5,3,PConc,5,3,1,6,1206.0,1,0.0,644.0,1850.0,GasA,5,1,SBrkr,1850,848,0,2698,1.0,0.0,2,1,4,1,5,11,Typ,1,4,Attchd,2006.0,2,3.0,736.0,3,3,Y,250,0,0,0,0,0,0,nan,nan,0,7,2006,New,Partial,4548.0,0,0,3.5,0,1,1,1,0,7.5
60,RL,92.0,15922,Pave,nan,3,HLS,AllPub,Corner,3,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,550.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1390.0,1390.0,GasA,5,1,SBrkr,1390,1405,0,2795,0.0,0.0,3,1,4,1,5,10,Typ,1,4,BuiltIn,2005.0,3,3.0,660.0,3,3,Y,272,102,0,0,0,0,0,nan,nan,0,1,2006,New,Partial,4185.0,1,0,3.5,102,1,1,1,0,7.0
120,RL,60.0,8147,Pave,nan,4,HLS,AllPub,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,230.0,4,3,PConc,5,3,4,6,1191.0,1,0.0,523.0,1714.0,GasA,5,1,SBrkr,1714,0,0,1714,1.0,0.0,2,0,2,1,4,7,Typ,1,4,Attchd,2005.0,3,2.0,517.0,3,3,Y,156,55,0,0,0,0,0,nan,nan,0,8,2006,WD,Normal,3428.0,1,1,3.0,55,1,1,1,0,7.0
20,RL,90.0,18261,Pave,nan,3,HLS,AllPub,Inside,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,420.0,5,3,PConc,5,3,4,6,1416.0,1,0.0,494.0,1910.0,GasA,5,1,SBrkr,2000,0,0,2000,1.0,0.0,2,1,3,1,5,8,Typ,2,4,Attchd,2005.0,1,3.0,722.0,3,3,Y,351,102,0,0,123,0,0,nan,nan,0,9,2006,WD,Normal,3910.0,1,1,3.5,225,1,1,1,0,7.0
85,RL,69.0,10464,Pave,nan,3,Lvl,AllPub,FR3,3,NWAmes,Norm,Norm,1Fam,SFoyer,6,6,1980,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,3,3,CBlock,4,3,3,6,850.0,1,0.0,138.0,988.0,GasA,3,1,SBrkr,1102,0,0,1102,1.0,0.0,1,0,2,1,3,5,Typ,1,3,Attchd,1980.0,2,2.0,582.0,3,3,Y,140,22,0,0,0,0,0,nan,nan,0,6,2006,WD,Normal,2090.0,26,26,2.0,22,1,1,1,0,6.0
60,RL,81.0,10530,Pave,nan,4,Lvl,AllPub,Inside,3,NWAmes,PosA,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,68.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,945.0,945.0,GasA,3,1,SBrkr,945,912,0,1857,0.0,0.0,2,1,4,1,3,8,Typ,1,3,Attchd,1978.0,2,2.0,482.0,3,3,Y,400,105,0,0,0,0,0,GdPrv,nan,0,7,2006,WD,Normal,2802.0,28,28,2.5,105,1,1,1,0,6.0
85,RL,69.0,9927,Pave,nan,3,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,SFoyer,7,5,1976,1976,Gable,CompShg,VinylSd,Wd Shng,Stone,252.0,4,3,CBlock,5,3,4,6,1005.0,1,0.0,42.0,1047.0,GasA,3,1,SBrkr,1083,0,0,1083,1.0,0.0,1,0,2,1,3,5,Typ,1,2,Attchd,1976.0,2,2.0,596.0,3,3,Y,444,0,40,0,0,0,0,nan,nan,0,7,2006,WD,Normal,2130.0,30,30,2.0,40,1,1,1,0,6.0
60,FV,75.0,9512,Pave,nan,3,Lvl,AllPub,Inside,3,Somerst,RRAn,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,1,5,788.0,1,0.0,172.0,960.0,GasA,5,1,SBrkr,960,1358,0,2318,1.0,0.0,2,1,3,1,4,8,Typ,1,5,BuiltIn,2005.0,3,2.0,541.0,3,3,Y,0,246,0,0,0,0,0,nan,nan,0,6,2006,New,Partial,3278.0,1,0,3.5,246,1,1,1,0,6.0
80,RL,81.0,10530,Pave,nan,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1975,2000,Gable,CompShg,Plywood,Plywood,BrkFace,248.0,3,3,CBlock,3,2,1,5,548.0,1,0.0,127.0,675.0,GasA,3,1,SBrkr,1109,766,0,1875,0.0,0.0,3,0,3,1,4,8,Typ,1,3,Attchd,1975.0,2,2.0,485.0,3,3,Y,48,28,0,0,0,0,0,nan,nan,0,6,2006,WD,Normal,2550.0,31,6,3.0,28,1,1,1,0,6.0
20,RL,80.0,10000,Pave,nan,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Gable,CompShg,HdBoard,Plywood,BrkFace,176.0,3,3,CBlock,3,3,1,5,755.0,1,0.0,348.0,1103.0,GasA,3,1,SBrkr,1103,0,0,1103,0.0,0.0,2,0,3,1,3,6,Typ,0,0,Attchd,1974.0,1,2.0,462.0,3,3,Y,295,84,0,0,0,0,0,GdWo,nan,0,6,2006,WD,Normal,2206.0,32,32,2.0,84,1,1,0,0,6.0
20,RL,60.0,7200,Pave,nan,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,3,CBlock,3,3,1,3,20.0,2,620.0,224.0,864.0,GasA,3,1,SBrkr,874,0,0,874,0.0,1.0,1,0,3,1,3,5,Typ,0,0,Detchd,1995.0,1,2.0,576.0,3,3,Y,63,0,0,0,0,0,0,nan,nan,0,3,2006,WD,Normal,1738.0,35,35,1.5,0,1,1,0,0,4.0
120,RH,26.0,8773,Pave,nan,2,Lvl,AllPub,FR2,3,NAmes,Norm,Norm,TwnhsE,1Story,6,5,2002,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,4,3,PConc,4,3,1,6,951.0,1,0.0,536.0,1487.0,GasA,5,1,SBrkr,1419,0,0,1419,1.0,0.0,2,0,2,1,4,4,Typ,0,0,Attchd,2002.0,3,2.0,543.0,3,3,Y,196,68,0,0,0,0,0,nan,nan,0,9,2006,WD,Normal,2906.0,4,4,3.0,68,1,1,0,0,5.5
160,RM,24.0,2760,Pave,nan,4,Lvl,AllPub,Inside,3,BrDale,Norm,Norm,TwnhsE,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,514.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,525.0,525.0,GasA,3,1,SBrkr,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Detchd,1973.0,1,2.0,440.0,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,12,2006,WD,Normal,1617.0,33,33,1.5,0,1,1,0,0,5.5
160,RM,24.0,2160,Pave,nan,4,Lvl,AllPub,Inside,3,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3,3,CBlock,3,3,1,2,402.0,1,0.0,363.0,765.0,GasA,4,1,SBrkr,765,600,0,1365,0.0,0.0,1,1,3,1,4,7,Min1,1,2,Attchd,1973.0,1,2.0,440.0,3,3,Y,0,36,0,0,0,0,0,nan,nan,0,6,2006,WD,Normal,2130.0,33,33,1.5,36,1,1,1,0,5.5
160,RM,21.0,1890,Pave,nan,4,Lvl,AllPub,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,380.0,3,3,CBlock,3,3,1,5,282.0,1,0.0,212.0,494.0,GasA,5,1,SBrkr,494,536,0,1030,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Detchd,1973.0,1,1.0,264.0,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,7,2006,WD,Normal,1524.0,34,34,1.5,0,1,1,0,0,6.5
160,RM,21.0,1680,Pave,nan,4,Lvl,AllPub,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,3,3,CBlock,3,3,1,5,276.0,1,0.0,207.0,483.0,GasA,3,1,SBrkr,483,465,0,948,0.0,0.0,1,1,2,1,3,5,Typ,0,0,Detchd,1972.0,1,1.0,264.0,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,7,2006,WD,Normal,1431.0,34,34,1.5,0,1,1,0,0,5.5
160,RM,21.0,1680,Pave,nan,4,Lvl,AllPub,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,3,3,CBlock,3,3,1,4,382.0,1,0.0,143.0,525.0,GasA,4,1,SBrkr,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Detchd,1972.0,1,1.0,264.0,3,3,Y,352,0,0,0,0,0,0,GdPrv,nan,0,10,2006,WD,Normal,1617.0,34,34,1.5,0,1,1,0,0,5.5
120,RL,53.0,4043,Pave,nan,4,Lvl,AllPub,Inside,3,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1975,1975,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,3,3,CBlock,4,3,1,5,727.0,4,156.0,186.0,1069.0,GasA,4,1,SBrkr,1069,0,0,1069,0.0,1.0,2,0,2,1,3,4,Typ,1,1,Attchd,1975.0,2,2.0,440.0,3,3,Y,0,55,0,0,225,0,0,nan,nan,0,7,2006,WD,Normal,2138.0,31,31,2.5,280,1,1,1,0,5.5
20,RL,65.0,7514,Pave,nan,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1967,1975,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,3,CBlock,3,3,2,5,373.0,3,108.0,462.0,943.0,GasA,3,1,SBrkr,1387,0,0,1387,1.0,0.0,1,0,3,1,3,6,Typ,1,3,Attchd,1974.0,2,1.0,300.0,3,3,Y,0,0,240,0,0,0,0,nan,nan,0,9,2006,WD,Normal,2330.0,39,31,2.0,240,1,1,1,0,6.0
120,RL,24.0,2280,Pave,nan,4,Lvl,AllPub,FR2,3,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1976,1976,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0.0,3,3,CBlock,3,3,1,5,120.0,4,492.0,443.0,1055.0,GasA,3,1,SBrkr,1055,0,0,1055,1.0,0.0,2,0,2,1,3,4,Typ,0,0,Attchd,1976.0,1,1.0,319.0,3,3,Y,0,29,0,0,0,0,0,nan,nan,0,4,2006,WD,Normal,2110.0,30,30,3.0,29,1,1,0,0,7.0
160,RL,24.0,2179,Pave,nan,4,Lvl,AllPub,Inside,3,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0.0,3,3,CBlock,4,3,1,5,70.0,1,0.0,785.0,855.0,GasA,4,1,SBrkr,855,601,0,1456,0.0,0.0,2,1,3,1,3,6,Typ,1,3,Attchd,1976.0,2,2.0,460.0,3,3,Y,0,28,0,0,0,0,0,nan,nan,0,7,2006,WD,Normal,2311.0,30,30,2.5,28,1,1,1,0,5.5
60,RL,72.0,16387,Pave,nan,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,4,3,PConc,5,4,1,6,1369.0,1,0.0,369.0,1738.0,GasA,4,1,SBrkr,1738,851,0,2589,1.0,0.0,2,1,4,1,5,11,Typ,1,4,Attchd,2006.0,2,3.0,831.0,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,8,2006,New,Partial,4327.0,0,0,3.5,0,1,1,1,0,7.0
20,RL,110.0,16163,Pave,nan,4,Lvl,AllPub,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1618.0,1618.0,GasA,5,1,SBrkr,1618,0,0,1618,0.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2004.0,3,3.0,880.0,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,7,2006,WD,Normal,3236.0,2,2,2.0,0,1,1,1,0,6.5
20,RL,108.0,12228,Pave,nan,4,Lvl,AllPub,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,206.0,4,3,PConc,5,4,1,1,0.0,1,0.0,1721.0,1721.0,GasA,5,1,SBrkr,1740,0,0,1740,0.0,0.0,2,0,4,1,4,8,Typ,0,0,Attchd,2006.0,2,3.0,874.0,3,3,Y,0,43,0,0,0,0,0,nan,nan,0,9,2006,New,Partial,3461.0,0,0,2.0,43,1,1,0,0,6.0
20,RL,120.0,14780,Pave,nan,3,HLS,AllPub,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,568.0,5,3,PConc,5,3,4,6,1505.0,1,0.0,363.0,1868.0,GasA,5,1,SBrkr,1868,0,0,1868,1.0,0.0,2,0,2,1,5,7,Typ,1,4,Attchd,2005.0,3,3.0,1085.0,3,3,Y,354,56,0,0,156,0,0,nan,nan,0,6,2006,WD,Normal,3736.0,1,1,3.0,212,1,1,1,0,7.0
60,RL,120.0,13975,Pave,nan,3,Lvl,AllPub,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,525.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1090.0,1090.0,GasA,5,1,SBrkr,1117,1089,0,2206,0.0,0.0,2,1,4,1,5,10,Typ,1,4,BuiltIn,2005.0,3,3.0,670.0,3,3,Y,148,95,0,0,0,0,0,nan,nan,0,8,2006,New,Partial,3296.0,1,0,2.5,95,1,1,1,0,7.0
60,RL,82.0,9942,Pave,nan,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,385.0,5,3,PConc,5,4,3,6,1290.0,1,0.0,316.0,1606.0,GasA,5,1,SBrkr,1625,466,0,2091,1.0,0.0,2,1,3,1,5,8,Typ,1,4,Attchd,2005.0,2,2.0,521.0,3,3,Y,194,84,0,0,0,0,0,nan,nan,0,5,2006,New,Partial,3697.0,1,0,3.5,84,1,1,1,0,7.0
60,RL,103.0,12867,Pave,nan,3,Lvl,AllPub,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1209.0,1209.0,GasA,5,1,SBrkr,1209,1044,0,2253,0.0,0.0,2,1,3,1,5,8,Typ,1,4,Attchd,2005.0,3,2.0,575.0,3,3,Y,243,142,0,0,0,0,0,nan,nan,0,7,2006,New,Partial,3462.0,1,0,2.5,142,1,1,1,0,6.5
60,RL,82.0,10672,Pave,nan,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,5,3,4,1,0.0,1,0.0,1054.0,1054.0,GasA,4,1,SBrkr,1054,1335,0,2389,0.0,0.0,2,1,4,1,4,10,Typ,1,4,BuiltIn,2006.0,3,3.0,672.0,3,3,Y,176,64,0,0,0,0,0,nan,nan,0,11,2006,New,Partial,3443.0,0,0,2.5,64,1,1,1,0,6.5
60,RL,82.0,11643,Pave,nan,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,142.0,4,3,PConc,5,3,3,6,880.0,1,0.0,644.0,1524.0,GasA,5,1,SBrkr,1544,814,0,2358,1.0,0.0,2,1,4,1,5,10,Typ,1,4,BuiltIn,2005.0,3,3.0,784.0,3,3,Y,120,34,0,0,0,0,0,nan,nan,0,8,2006,New,Partial,3882.0,1,0,3.5,34,1,1,1,0,6.5
20,RL,121.0,13758,Pave,nan,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,5,3,PConc,5,3,4,6,1232.0,1,0.0,560.0,1792.0,GasA,5,1,SBrkr,1792,0,0,1792,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2005.0,2,3.0,925.0,3,3,Y,204,49,0,0,0,0,0,nan,nan,0,3,2006,New,Partial,3584.0,1,0,3.0,49,1,1,1,0,7.0
20,RL,131.0,14828,Pave,nan,3,Lvl,AllPub,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,674.0,5,3,PConc,5,3,4,6,1383.0,1,0.0,397.0,1780.0,GasA,5,1,SBrkr,1780,0,0,1780,1.0,0.0,2,0,2,1,5,7,Typ,1,4,Attchd,2004.0,3,3.0,816.0,3,3,Y,144,68,0,0,0,0,0,nan,nan,0,8,2006,WD,Normal,3560.0,2,1,3.0,68,1,1,1,0,7.0
60,RL,69.0,13215,Pave,nan,3,Lvl,AllPub,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,4,3,PConc,4,3,1,6,994.0,1,0.0,426.0,1420.0,GasA,5,1,SBrkr,1426,488,0,1914,1.0,0.0,2,1,3,1,4,9,Typ,1,3,BuiltIn,2004.0,2,3.0,746.0,3,3,Y,168,127,0,0,0,0,0,nan,nan,0,2,2006,WD,Normal,3334.0,2,2,3.5,127,1,1,1,0,6.5
120,RL,48.0,5911,Pave,nan,4,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,5,3,PConc,5,3,1,6,472.0,1,0.0,1088.0,1560.0,GasA,5,1,SBrkr,1565,0,0,1565,1.0,0.0,2,0,2,1,5,6,Typ,1,4,Attchd,2005.0,2,2.0,556.0,3,3,Y,196,56,0,0,0,0,0,nan,nan,0,3,2006,WD,Normal,3125.0,1,1,3.0,56,1,1,1,0,7.0
20,RL,61.0,7740,Pave,nan,4,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,518.0,4,3,PConc,5,4,1,6,1023.0,1,0.0,663.0,1686.0,GasA,5,1,SBrkr,1686,0,0,1686,1.0,0.0,2,0,1,1,5,6,Typ,1,4,Attchd,2006.0,3,3.0,899.0,3,3,Y,266,100,0,0,0,0,0,nan,nan,0,6,2006,New,Partial,3372.0,0,0,3.0,100,1,1,1,0,7.0
120,RL,48.0,6373,Pave,nan,4,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,4,1,6,415.0,1,0.0,1251.0,1666.0,GasA,5,1,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2006.0,2,2.0,575.0,3,3,Y,228,75,0,0,0,0,0,nan,nan,0,6,2006,New,Partial,3332.0,0,0,3.0,75,1,1,1,0,7.0
60,RL,65.0,10237,Pave,nan,4,Lvl,AllPub,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,728.0,728.0,GasA,5,1,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,Typ,1,4,Attchd,2005.0,3,2.0,390.0,3,3,Y,0,24,0,0,0,0,0,nan,nan,0,2,2006,New,Partial,2184.0,1,0,2.5,24,1,1,1,0,5.5
60,RL,65.0,10237,Pave,nan,4,Lvl,AllPub,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,738.0,738.0,GasA,5,1,SBrkr,738,754,0,1492,0.0,0.0,2,1,3,1,4,8,Typ,0,0,Attchd,2006.0,3,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,nan,nan,0,9,2006,New,Partial,2230.0,0,0,2.5,32,1,1,0,0,6.0
20,RL,102.0,11660,Pave,nan,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1326.0,1326.0,GasA,5,1,SBrkr,1326,0,0,1326,0.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,2006.0,3,2.0,427.0,3,3,Y,100,0,0,0,0,0,0,nan,nan,0,7,2006,New,Partial,2652.0,0,0,2.0,0,1,1,0,0,5.5
